voice_alpha,voice_method,music_alpha,music_method,voice_affects_file,music_affects_file,deployable,robust_objective,joint_selection_objective,mean_total,worst_total,unseen_total,mean_ads,mean_file_eer,mean_voice_eer,worst_voice_eer,mean_music_eer,worst_music_eer,voice_unseen_eer,music_unseen_eer
0.4,logit,0.0,probability,False,False,True,0.8989711100260417,0.8749047770182291,0.9070621744791666,0.8911328124999999,0.8935807291666666,0.9,0.12083333333333335,0.16666666666666666,0.1875,0.02083333333333335,0.02083333333333335,0.35,0.4
0.4,logit,0.0,probability,True,False,True,0.8989711100260417,0.8749047770182291,0.9070621744791666,0.8911328124999999,0.8935807291666666,0.9,0.12083333333333335,0.16666666666666666,0.1875,0.02083333333333335,0.02083333333333335,0.35,0.4
0.5,logit,0.0,probability,False,False,True,0.899507568359375,0.8744677978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.375,0.4
0.5,logit,0.0,probability,True,False,True,0.899507568359375,0.8744677978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.375,0.4
0.6,logit,0.0,probability,False,False,True,0.899507568359375,0.8767177978515623,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.32499999999999996,0.4
0.6,logit,0.0,probability,True,False,True,0.899507568359375,0.8767177978515623,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.32499999999999996,0.4
0.75,logit,0.0,probability,False,False,True,0.9006560058593749,0.8798967041015624,0.9089371744791667,0.8935807291666666,0.8935807291666666,0.9020833333333333,0.12083333333333335,0.15625,0.16666666666666663,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
0.75,logit,0.0,probability,True,False,True,0.9006560058593749,0.8798967041015624,0.9089371744791667,0.8935807291666666,0.8935807291666666,0.9020833333333333,0.12083333333333335,0.15625,0.16666666666666663,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
1.0,logit,0.0,probability,False,False,True,0.899507568359375,0.8778427978515624,0.9079996744791666,0.8911328124999999,0.8935807291666666,0.9010416666666666,0.12083333333333335,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
1.0,logit,0.0,probability,True,False,True,0.8956716308593751,0.8751576416015625,0.9061246744791668,0.8860807291666668,0.8860807291666668,0.8989583333333334,0.125,0.16145833333333334,0.1875,0.02083333333333335,0.02083333333333335,0.30000000000000004,0.4
0.0,rank,0.0,probability,False,False,False,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,rank,0.0,probability,True,False,False,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.05,rank,0.0,probability,False,False,False,0.8693252766927083,0.8349026936848958,0.8808121744791666,0.8536328125,0.8673307291666665,0.8708333333333333,0.12083333333333335,0.3125,0.39583333333333337,0.02083333333333335,0.02083333333333335,0.375,0.4
0.05,rank,0.0,probability,True,False,False,0.8608213704427083,0.8289499593098958,0.8730777994791666,0.8433203125,0.8598307291666667,0.8622395833333333,0.13802083333333337,0.3125,0.39583333333333337,0.02083333333333335,0.02083333333333335,0.375,0.4
0.1,rank,0.0,probability,False,False,False,0.8693252766927083,0.8349026936848958,0.8808121744791666,0.8536328125,0.8673307291666665,0.8708333333333333,0.12083333333333335,0.3125,0.39583333333333337,0.02083333333333335,0.02083333333333335,0.375,0.4
0.1,rank,0.0,probability,True,False,False,0.8608213704427083,0.8289499593098958,0.8730777994791666,0.8433203125,0.8598307291666667,0.8622395833333333,0.13802083333333337,0.3125,0.39583333333333337,0.02083333333333335,0.02083333333333335,0.375,0.4
0.15,rank,0.0,probability,False,False,False,0.8713356933593749,0.8378724853515624,0.8826871744791667,0.8573828124999999,0.8673307291666665,0.8729166666666666,0.12083333333333335,0.30208333333333337,0.375,0.02083333333333335,0.02083333333333335,0.375,0.4
